Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Lower,Estimate,Upper
9601.746666666666,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.001195586722517789,0.507674274630376,0.9971790684301034
9861.253333333334,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0012634877250041693,0.5676404882111439,0.9981002991685427
10120.76,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0013353432487907798,0.6256921637714838,0.998721024607211
10380.266666666666,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0014113878092744548,0.6803416494687418,0.9991390721804281
10639.773333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0014918699551150774,0.7304512173370352,0.9994205338511879
10899.279999999999,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0015770531043425475,0.7753006090640828,0.9996099988682016
11158.786666666667,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0016672164288844315,0.8145817841035592,0.9997375217004938
11418.293333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0017626557900934999,0.8483386915790677,0.9998233475690361
11677.8,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0018636847279595043,0.8768780086956001,0.999881108576602
11937.306666666667,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0019706355067942243,0.9006748096843975,0.9999199815429176
12196.813333333334,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0020838602202820945,0.9202613619687151,0.9999461431098324
12456.32,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0022037319588895624,0.9361009600173371,0.9999637501976327
12715.826666666666,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.002330646042723502,0.9489685924244415,0.9999756002993592
12975.333333333332,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.002465021323020999,0.9593575107576948,0.9999835760111305
13234.84,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.002607301555538112,0.9677034405275653,0.9999889442399486
13494.346666666666,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0027579568491817165,0.9743812984979876,0.9999925575705217
13753.853333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.002917485193294121,0.9797073491516337,0.9999949897749952
14013.36,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.003086414067052275,0.9839443736347725,0.999996627000771
14272.866666666667,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0032653021344791287,0.9873081836481865,0.9999977291322784
14532.373333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0034547410285808108,0.9899744224363115,0.9999984710825047
14791.88,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.003655357228115883,0.992085039302518,0.9999989705793209
15051.386666666665,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.003867814030468068,0.9937541249301445,0.9999993068641855
15310.893333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.004092813624026244,0.9950729856759455,0.9999995332757354
15570.4,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.0043310992633703825,0.9961144480262045,0.9999996857183848
15829.906666666666,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.004583457550412874,0.9969364455297989,0.9999997883617857
16089.413333333334,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.00485072082444488,0.9975849688463045,0.9999998574767647
16348.92,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.005133769663779381,0.9980964682515181,0.9999999040171416
16608.426666666666,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.005433535501357948,0.998499795685676,0.9999999353575126
16867.933333333334,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.005751003356287629,0.9988177656557493,0.9999999564629741
17127.44,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.006087214682787551,0.9990684042870233,0.9999999706765056
17386.946666666667,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.006443270337440378,0.9992659454276005,0.9999999802490088
17646.45333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.006820333664948993,0.9994216229283724,0.999999986696123
17905.96,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.007219633701780581,0.9995442995047228,0.9999999910384396
18165.466666666667,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.007642468496123046,0.9996409650818252,0.9999999939632237
18424.97333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.008090208541466982,0.9997171312125208,0.9999999959332966
18684.48,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.008564300319842368,0.9997771429321287,0.9999999972603453
18943.986666666668,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.009066269949264199,0.9998244251413475,0.9999999981542833
19203.493333333332,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.009597726928255869,0.999861677143802,0.999999998756488
